index,planned_ns,started_ns,prepared_ns,publication_started_ns,completed_ns,checkpoint_confirmed_by_ns,outcome,sequence,epoch,version,proof,value_ms,verified_ms,received_ms,price,quantity,checksum,gap,time_known,seal,accepted,terminal,enqueue_returned_ns,result_observed_ns,sync_started_ns,synced_ns,published_ns
23,92923480185,92954988474,0,0,92960975526,92960975526,1,25,1,25,25,115,115,115,125,25,3404141136,0,1,4363734737047176727,0,0,0,0,0,0,0
24,92928480185,92960977677,0,0,92966801093,92966801093,1,26,1,26,26,120,120,120,126,26,3403944528,0,1,17028665422817252669,0,0,0,0,0,0,0
25,92933480185,92966803987,0,0,92973205138,92973205138,1,27,1,27,27,125,125,125,127,27,3404010064,0,1,9713114820973848655,0,0,0,0,0,0,0
26,92938480185,92973207460,0,0,92980000743,92980000743,1,28,1,28,28,130,130,130,128,28,3403813544,0,1,10522156090078930257,0,0,0,0,0,0,0
27,92943480185,92980003316,0,0,92986253114,92986253114,1,29,1,29,29,135,135,135,129,29,3403879080,0,1,4054877240614339943,0,0,0,0,0,0,0
28,92948480185,92986255526,0,0,92992700359,92992700359,1,30,1,30,30,140,140,140,130,30,3403682472,0,1,3555828849452588621,0,0,0,0,0,0,0
29,92953480185,92992702219,0,0,92999943603,92999943603,1,31,1,31,31,145,145,145,131,31,3403748008,0,1,7481866780731703007,0,0,0,0,0,0,0
30,92958480185,92999944759,0,0,93005499125,93005499125,1,32,1,32,32,150,150,150,132,32,3403551376,0,1,551049906330083609,0,0,0,0,0,0,0
31,92963480185,93005501547,0,0,93012016946,93012016946,1,33,1,33,33,155,155,155,133,33,3403616912,0,1,14895160729538205927,0,0,0,0,0,0,0
32,92968480185,93012019801,0,0,93018587675,93018587675,1,34,1,34,34,160,160,160,134,34,3403420304,0,1,4331486742561099501,0,0,0,0,0,0,0
33,92973480185,93018590399,0,0,93024888732,93024888732,1,35,1,35,35,165,165,165,135,35,3403485840,0,1,7535977298880080767,0,0,0,0,0,0,0
34,92978480185,93024891224,0,0,93031250022,93031250022,1,36,1,36,36,170,170,170,136,36,3403289240,0,1,1288426931774860849,0,0,0,0,0,0,0
35,92983480185,93031252485,0,0,93037185855,93037185855,1,37,1,37,37,175,175,175,137,37,3403354776,0,1,2393101059737168023,0,0,0,0,0,0,0
36,92988480185,93037187906,0,0,93044946301,93044946301,1,38,1,38,38,180,180,180,138,38,3403158168,0,1,15475963432499453917,0,0,0,0,0,0,0
37,92993480185,93044948784,0,0,93050276476,93050276476,1,39,1,39,39,185,185,185,139,39,3403223704,0,1,6062557665395348719,0,0,0,0,0,0,0
38,92998480185,93050278436,0,0,93056406006,93056406006,1,40,1,40,40,190,190,190,140,40,3403027088,0,1,8768782020773663433,0,0,0,0,0,0,0
39,93003480185,93056408328,0,0,93062096579,93062096579,1,41,1,41,41,195,195,195,141,41,3403092624,0,1,10302855492515522295,0,0,0,0,0,0,0
40,93008480185,93062099042,0,0,93068381475,93068381475,1,42,1,42,42,200,200,200,142,42,3402896016,0,1,4920305942685386493,0,0,0,0,0,0,0
41,93013480185,93068384350,0,0,93075340696,93075340696,1,43,1,43,43,205,205,205,143,43,3402961552,0,1,11438635068555342671,0,0,0,0,0,0,0
42,93018480185,93075342856,0,0,93081519012,93081519012,1,44,1,44,44,210,210,210,144,44,3402764936,0,1,12002166419706028241,0,0,0,0,0,0,0
43,93023480185,93081521133,0,0,93087368118,93087368118,1,45,1,45,45,215,215,215,145,45,3402830472,0,1,14859326161813046919,0,0,0,0,0,0,0
44,93028480185,93087370369,0,0,93094859394,93094859394,1,46,1,46,46,220,220,220,146,46,3402633864,0,1,5837802173853018509,0,0,0,0,0,0,0
45,93033480185,93094861665,0,0,93100275693,93100275693,1,47,1,47,47,225,225,225,147,47,3402699400,0,1,16676767601401740959,0,0,0,0,0,0,0
46,93038480185,93100277843,0,0,93106492816,93106492816,1,48,1,48,48,230,230,230,148,48,3402502800,0,1,3028725609028423161,0,0,0,0,0,0,0
47,93043480185,93106495007,0,0,93112527879,93112527879,1,49,1,49,49,235,235,235,149,49,3402568336,0,1,13947254360055053479,0,0,0,0,0,0,0
48,93048480185,93112530131,0,0,93120014482,93120014482,1,50,1,50,50,240,240,240,150,50,3402371728,0,1,12469237038296559629,0,0,0,0,0,0,0
49,93053480185,93120016864,0,0,93126283739,93126283739,1,51,1,51,51,245,245,245,151,51,3402437264,0,1,17218816278947225887,0,0,0,0,0,0,0
50,93058480185,93126286533,0,0,93132427551,93132427551,1,52,1,52,52,250,250,250,152,52,3402240664,0,1,192484337770051953,0,0,0,0,0,0,0
51,93063480185,93132429712,0,0,93139935100,93139935100,1,53,1,53,53,255,255,255,153,53,3402306200,0,1,531213077230663575,0,0,0,0,0,0,0
52,93068480185,93139937461,0,0,93145323007,93145323007,1,54,1,54,54,260,260,260,154,54,3402109592,0,1,7205912844709555965,0,0,0,0,0,0,0
53,93073480185,93145325489,0,0,93151736712,93151736712,1,55,1,55,55,265,265,265,155,55,3402175128,0,1,14835762149317358799,0,0,0,0,0,0,0
54,93078480185,93151739386,0,0,93158597807,93158597807,1,56,1,56,56,270,270,270,156,56,3401978512,0,1,3423681778814896329,0,0,0,0,0,0,0
55,93083480185,93158600491,0,0,93165431502,93165431502,1,57,1,57,57,275,275,275,157,57,3402044048,0,1,1069783983291451863,0,0,0,0,0,0,0
56,93088480185,93165433814,0,0,93172132268,93172132268,1,58,1,58,58,280,280,280,158,58,3401847440,0,1,15251769583738398653,0,0,0,0,0,0,0
57,93093480185,93172135866,0,0,93179918031,93179918031,1,59,1,59,59,285,285,285,159,59,3401912976,0,1,9946282108582813391,0,0,0,0,0,0,0
58,93098480185,93179920524,0,0,93185359116,93185359116,1,60,1,60,60,290,290,290,160,60,3401716392,0,1,6962318134515863057,0,0,0,0,0,0,0
59,93103480185,93185362041,0,0,93191706196,93191706196,1,61,1,61,61,295,295,295,161,61,3401781928,0,1,12024522933294320231,0,0,0,0,0,0,0
60,93108480185,93191708518,0,0,93199901648,93199901648,1,62,1,62,62,300,300,300,162,62,3401585320,0,1,5569948367587373709,0,0,0,0,0,0,0
61,93113480185,93199903758,0,0,93206491302,93206491302,1,63,1,63,63,305,305,305,163,63,3401650856,0,1,17071829415804429343,0,0,0,0,0,0,0
62,93118480185,93206493745,0,0,93213403384,93213403384,1,64,1,64,64,310,310,310,164,64,3401454288,0,1,7408313993583019865,0,0,0,0,0,0,0
63,93123480185,93213405977,0,0,93219855042,93219855042,1,65,1,65,65,315,315,315,165,65,3401519824,0,1,2225616189670226791,0,0,0,0,0,0,0
64,93128480185,93219857072,0,0,93226602149,93226602149,1,66,1,66,66,320,320,320,166,66,3401323216,0,1,1266357346119664045,0,0,0,0,0,0,0
65,93133480185,93226604511,0,0,93233338113,93233338113,1,67,1,67,67,325,325,325,167,67,3401388752,0,1,2382721967286059007,0,0,0,0,0,0,0
66,93138480185,93233340585,0,0,93240573558,93240573558,1,68,1,68,68,330,330,330,168,68,3401192152,0,1,15494670588315186865,0,0,0,0,0,0,0
67,93143480185,93240576312,0,0,93246939703,93246939703,1,69,1,69,69,335,335,335,169,69,3401257688,0,1,5067349411461553559,0,0,0,0,0,0,0
68,93148480185,93246941974,0,0,93254994324,93254994324,1,70,1,70,70,340,340,340,170,70,3401061080,0,1,6106782379268745821,0,0,0,0,0,0,0
69,93153480185,93254997188,0,0,93261528589,93261528589,1,71,1,71,71,345,345,345,171,71,3401126616,0,1,15529425676686684911,0,0,0,0,0,0,0
70,93158480185,93261531152,0,0,93267764175,93267764175,1,72,1,72,72,350,350,350,172,72,3400930000,0,1,13271431552304614473,0,0,0,0,0,0,0
71,93163480185,93267766316,0,0,93275091815,93275091815,1,73,1,73,73,355,355,355,173,73,3400995536,0,1,16062137695506124023,0,0,0,0,0,0,0
72,93168480185,93275094248,0,0,93281694223,93281694223,1,74,1,74,74,360,360,360,174,74,3400798928,0,1,17114428629954151293,0,0,0,0,0,0,0
73,93173480185,93281696756,0,0,93287953258,93287953258,1,75,1,75,75,365,365,365,175,75,3400864464,0,1,14425020321113465679,0,0,0,0,0,0,0
74,93178480185,93287955208,0,0,93294812424,93294812424,1,76,1,76,76,370,370,370,176,76,3400667848,0,1,12215499378897552273,0,0,0,0,0,0,0
75,93183480185,93294815027,0,0,93301103660,93301103660,1,77,1,77,77,375,375,375,177,77,3400733384,0,1,6317323293697806023,0,0,0,0,0,0,0
76,93188480185,93301106092,0,0,93307427130,93307427130,1,78,1,78,78,380,380,380,178,78,3400536776,0,1,12192944997426860365,0,0,0,0,0,0,0
77,93193480185,93307429562,0,0,93314828935,93314828935,1,79,1,79,79,385,385,385,179,79,3400602312,0,1,6549861943374420959,0,0,0,0,0,0,0
78,93198480185,93314831116,0,0,93320420047,93320420047,1,80,1,80,80,390,390,390,180,80,3400405712,0,1,2631006893946492537,0,0,0,0,0,0,0
79,93203480185,93320422530,0,0,93326467594,93326467594,1,81,1,81,81,395,395,395,181,81,3400471248,0,1,18289881576021601063,0,0,0,0,0,0,0
80,93208480185,93326470549,0,0,93332804492,93332804492,1,82,1,82,82,400,400,400,182,82,3400274640,0,1,5967573908948944397,0,0,0,0,0,0,0
81,93213480185,93332806743,0,0,93340214528,93340214528,1,83,1,83,83,405,405,405,183,83,3400340176,0,1,3234593029953256159,0,0,0,0,0,0,0
82,93218480185,93340217895,0,0,93346961546,93346961546,1,84,1,84,84,410,410,410,184,84,3400143576,0,1,7079258222959332593,0,0,0,0,0,0,0
83,93223480185,93346964049,0,0,93353370367,93353370367,1,85,1,85,85,415,415,415,185,85,3400209112,0,1,18008646940614288023,0,0,0,0,0,0,0
84,93228480185,93353372759,0,0,93360104672,93360104672,1,86,1,86,86,420,420,420,186,86,3400012504,0,1,50607904253057469,0,0,0,0,0,0,0
85,93233480185,93360107075,0,0,93366400874,93366400874,1,87,1,87,87,425,425,425,187,87,3400078040,0,1,13232426649275025295,0,0,0,0,0,0,0
86,93238480185,93366401779,0,0,93372244159,93372244159,1,88,1,88,88,430,430,430,188,88,3399881424,0,1,6298925357948664521,0,0,0,0,0,0,0
87,93243480185,93372247104,0,0,93379990744,93379990744,1,89,1,89,89,435,435,435,189,89,3399946960,0,1,13584346154041912087,0,0,0,0,0,0,0
88,93248480185,93379993116,0,0,93385194651,93385194651,1,90,1,90,90,440,440,440,190,90,3399750352,0,1,16387597263680673597,0,0,0,0,0,0,0
89,93253480185,93385196561,0,0,93391416931,93391416931,1,91,1,91,91,445,445,445,191,91,3399815888,0,1,2569987866066722895,0,0,0,0,0,0,0
90,93258480185,93391419776,0,0,93398038023,93398038023,1,92,1,92,92,450,450,450,192,92,3399619240,0,1,7346781026737918161,0,0,0,0,0,0,0
91,93263480185,93398040385,0,0,93404939834,93404939834,1,93,1,93,93,455,455,455,193,93,3399684776,0,1,17459672987839264615,0,0,0,0,0,0,0
92,93268480185,93404942980,0,0,93411138192,93411138192,1,94,1,94,94,460,460,460,194,94,3399488168,0,1,2041783512991636045,0,0,0,0,0,0,0
93,93273480185,93411140464,0,0,93417285623,93417285623,1,95,1,95,95,465,465,465,195,95,3399553704,0,1,8393205758118208863,0,0,0,0,0,0,0
94,93278480185,93417288005,0,0,93425047497,93425047497,1,96,1,96,96,470,470,470,196,96,3399357072,0,1,17236668192557242905,0,0,0,0,0,0,0
95,93283480185,93425050482,0,0,93431111044,93431111044,1,97,1,97,97,475,475,475,197,97,3399422608,0,1,25998275118888551,0,0,0,0,0,0,0
96,93288480185,93431112934,0,0,93437402632,93437402632,1,98,1,98,98,480,480,480,198,98,3399226000,0,1,17042928336389062893,0,0,0,0,0,0,0
97,93293480185,93437405336,0,0,93444885758,93444885758,1,99,1,99,99,485,485,485,199,99,3399291536,0,1,3330075820542650111,0,0,0,0,0,0,0
98,93298480185,93444887959,0,0,93451269844,93451269844,1,100,1,100,100,490,490,490,200,100,3399094936,0,1,105513999086371505,0,0,0,0,0,0,0
99,93303480185,93451272357,0,0,93457363694,93457363694,1,101,1,101,101,495,495,495,201,101,3399160472,0,1,336168632652259351,0,0,0,0,0,0,0
100,93308480185,93457366106,0,0,93463599934,93463599934,1,102,1,102,102,500,500,500,202,102,3398963864,0,1,3397109963164434525,0,0,0,0,0,0,0
101,93313480185,93463601944,0,0,93471119362,93471119362,1,103,1,103,103,505,505,505,203,103,3399029400,0,1,16161251137105560175,0,0,0,0,0,0,0
102,93318480185,93471121724,0,0,93477471859,93477471859,1,104,1,104,104,510,510,510,204,104,3398832784,0,1,16523380329419253321,0,0,0,0,0,0,0
103,93323480185,93477474533,0,0,93484902500,93484902500,1,105,1,105,105,515,515,515,205,105,3398898320,0,1,7224423895597007735,0,0,0,0,0,0,0
104,93328480185,93484904390,0,0,93490795385,93490795385,1,106,1,106,106,520,520,520,206,106,3398701712,0,1,14511532324366994557,0,0,0,0,0,0,0
105,93333480185,93490797516,0,0,93497375139,93497375139,1,107,1,107,107,525,525,525,207,107,3398767248,0,1,12663360574991779151,0,0,0,0,0,0,0
106,93338480185,93497377471,0,0,93504844395,93504844395,1,108,1,108,108,530,530,530,208,108,3398570632,0,1,2816283143979256273,0,0,0,0,0,0,0
107,93343480185,93504846506,0,0,93511146427,93511146427,1,109,1,109,109,535,535,535,209,109,3398636168,0,1,7650868932538130055,0,0,0,0,0,0,0
108,93348480185,93511148809,0,0,93516864771,93516864771,1,110,1,110,110,540,540,540,210,110,3398439560,0,1,7444231941518973069,0,0,0,0,0,0,0
109,93353480185,93516866630,0,0,93523437702,93523437702,1,111,1,111,111,545,545,545,211,111,3398505096,0,1,10109465245572957983,0,0,0,0,0,0,0
110,93358480185,93523439541,0,0,93530280875,93530280875,1,112,1,112,112,550,550,550,212,112,3398308496,0,1,888869690892567161,0,0,0,0,0,0,0
111,93363480185,93530283116,0,0,93536237271,93536237271,1,113,1,113,113,555,555,555,213,113,3398374032,0,1,14560985578672675751,0,0,0,0,0,0,0
112,93368480185,93536239703,0,0,93542331826,93542331826,1,114,1,114,114,560,560,560,214,114,3398177424,0,1,7821848312358768653,0,0,0,0,0,0,0
113,93373480185,93542334449,0,0,93549808307,93549808307,1,115,1,115,115,565,565,565,215,115,3398242960,0,1,460653750567138335,0,0,0,0,0,0,0
114,93378480185,93549810428,0,0,93555299234,93555299234,1,116,1,116,116,570,570,570,216,116,3398046360,0,1,18177063535675811441,0,0,0,0,0,0,0
115,93383480185,93555300732,0,0,93561257006,93561257006,1,117,1,117,117,575,575,575,217,117,3398111896,0,1,9894380866189806103,0,0,0,0,0,0,0
116,93388480185,93561259690,0,0,93567493508,93567493508,1,118,1,118,118,580,580,580,218,118,3397915288,0,1,14390803684724267517,0,0,0,0,0,0,0
117,93393480185,93567495739,0,0,93575011047,93575011047,1,119,1,119,119,585,585,585,219,119,3397980824,0,1,1438440102280396623,0,0,0,0,0,0,0
118,93398480185,93575013440,0,0,93581182619,93581182619,1,120,1,120,120,590,590,590,220,120,3397784208,0,1,8655257180789344713,0,0,0,0,0,0,0
119,93403480185,93581184599,0,0,93587428900,93587428900,1,121,1,121,121,595,595,595,221,121,3397849744,0,1,11549883702669817431,0,0,0,0,0,0,0
120,93408480185,93587431232,0,0,93594792412,93594792412,1,122,1,122,122,600,600,600,222,122,3397653136,0,1,2979201237611753149,0,0,0,0,0,0,0
121,93413480185,93594795216,0,0,93601111751,93601111751,1,123,1,123,123,605,605,605,223,123,3397718672,0,1,2907776503049649871,0,0,0,0,0,0,0
122,93418480185,93601114464,0,0,93607885424,93607885424,1,124,1,124,124,610,610,610,224,124,3397522088,0,1,15809102245100618769,0,0,0,0,0,0,0
123,93423480185,93607887666,0,0,93614828694,93614828694,1,125,1,125,125,615,615,615,225,125,3397587624,0,1,1239002663620000871,0,0,0,0,0,0,0
124,93428480185,93614830995,0,0,93621138736,93621138736,1,126,1,126,126,620,620,620,226,126,3397391016,0,1,3154517602935768333,0,0,0,0,0,0,0
125,93433480185,93621140887,0,0,93627289684,93627289684,1,127,1,127,127,625,625,625,227,127,3397456552,0,1,9111521440141959967,0,0,0,0,0,0,0
126,93438480185,93627292036,0,0,93634881740,93634881740,1,128,1,128,128,630,630,630,228,128,3397259856,0,1,9837018429535921369,0,0,0,0,0,0,0
127,93443480185,93634884132,0,0,93640309376,93640309376,1,129,1,129,129,635,635,635,229,129,3397325392,0,1,12850680605244552935,0,0,0,0,0,0,0
128,93448480185,93640311507,0,0,93646976029,93646976029,1,130,1,130,130,640,640,640,230,130,3397128784,0,1,15636260921952663341,0,0,0,0,0,0,0
129,93453480185,93646979004,0,0,93653455225,93653455225,1,131,1,131,131,645,645,645,231,131,3397194320,0,1,14566547843524745087,0,0,0,0,0,0,0
130,93458480185,93653457466,0,0,93659884490,93659884490,1,132,1,132,132,650,650,650,232,132,3396997720,0,1,15367102048161062705,0,0,0,0,0,0,0
131,93463480185,93659886631,0,0,93666410331,93666410331,1,133,1,133,133,655,655,655,233,133,3397063256,0,1,10480925115300117527,0,0,0,0,0,0,0
132,93468480185,93666413366,0,0,93672401735,93672401735,1,134,1,134,134,660,660,660,234,134,3396866648,0,1,6274898536196105181,0,0,0,0,0,0,0
133,93473480185,93672404237,0,0,93678356291,93678356291,1,135,1,135,135,665,665,665,235,135,3396932184,0,1,9309024730841776751,0,0,0,0,0,0,0
134,93478480185,93678358874,0,0,93684917593,93684917593,1,136,1,136,136,670,670,670,236,136,3396735568,0,1,8123903521496307913,0,0,0,0,0,0,0
135,93483480185,93684919884,0,0,93690308181,93690308181,1,137,1,137,137,675,675,675,237,137,3396801104,0,1,15839524494822259575,0,0,0,0,0,0,0
136,93488480185,93690310342,0,0,93697282489,93697282489,1,138,1,138,138,680,680,680,238,138,3396604496,0,1,7778058274075313149,0,0,0,0,0,0,0
137,93493480185,93697285625,0,0,93703186992,93703186992,1,139,1,139,139,685,685,685,239,139,3396670032,0,1,5592565701041700175,0,0,0,0,0,0,0
138,93498480185,93703188901,0,0,93709939921,93709939921,1,140,1,140,140,690,690,690,240,140,3396473416,0,1,17972995904803669521,0,0,0,0,0,0,0
139,93503480185,93709942886,0,0,93715969295,93715969295,1,141,1,141,141,695,695,695,241,141,3396538952,0,1,4429986446895041351,0,0,0,0,0,0,0
140,93508480185,93715971677,0,0,93722051770,93722051770,1,142,1,142,142,700,700,700,242,142,3396342344,0,1,16509962121720797901,0,0,0,0,0,0,0
141,93513480185,93722054101,0,0,93729816837,93729816837,1,143,1,143,143,705,705,705,243,143,3396407880,0,1,4721118174623939295,0,0,0,0,0,0,0
142,93518480185,93729818978,0,0,93735375727,93735375727,1,144,1,144,144,710,710,710,244,144,3396211280,0,1,7989825644431307513,0,0,0,0,0,0,0
143,93523480185,93735379265,0,0,93741947702,93741947702,1,145,1,145,145,715,715,715,245,145,3396276816,0,1,10054310622181216295,0,0,0,0,0,0,0
144,93528480185,93741950275,0,0,93749845824,93749845824,1,146,1,146,146,720,720,720,246,146,3396080208,0,1,360953303963949069,0,0,0,0,0,0,0
145,93533480185,93749848356,0,0,93756359304,93756359304,1,147,1,147,147,725,725,725,247,147,3396145744,0,1,5245833693472615263,0,0,0,0,0,0,0
146,93538480185,93756361385,0,0,93762861064,93762861064,1,148,1,148,148,730,730,730,248,148,3395949144,0,1,17951330230984389873,0,0,0,0,0,0,0
147,93543480185,93762862953,0,0,93769952892,93769952892,1,149,1,149,149,735,735,735,249,149,3396014680,0,1,16670653801967951639,0,0,0,0,0,0,0
148,93548480185,93769955686,0,0,93775403505,93775403505,1,150,1,150,150,740,740,740,250,150,3395818072,0,1,12727423949598579261,0,0,0,0,0,0,0
149,93553480185,93775405967,0,0,93782025111,93782025111,1,151,1,151,151,745,745,745,251,151,3395883608,0,1,12022142651636642191,0,0,0,0,0,0,0
150,93558480185,93782027604,0,0,93788451660,93788451660,1,152,1,152,152,750,750,750,252,152,3395686992,0,1,7610590678038431689,0,0,0,0,0,0,0
151,93563480185,93788454022,0,0,93795142799,93795142799,1,153,1,153,153,755,755,755,253,153,3395752528,0,1,1836441958139545879,0,0,0,0,0,0,0
152,93568480185,93795146126,0,0,93801348603,93801348603,1,154,1,154,154,760,760,760,254,154,3395555920,0,1,556814889349928765,0,0,0,0,0,0,0
153,93573480185,93801350804,0,0,93807554760,93807554760,1,155,1,155,155,765,765,765,255,155,3395621456,0,1,12820056035207658831,0,0,0,0,0,0,0
154,93578480185,93807556720,0,0,93814986752,93814986752,1,156,1,156,156,770,770,770,256,156,3395425192,0,1,14352121112575951185,0,0,0,0,0,0,0
155,93583480185,93814989403,0,0,93820308488,93820308488,1,157,1,157,157,775,775,775,257,157,3395490728,0,1,11696775311838156647,0,0,0,0,0,0,0
156,93588480185,93820310276,0,0,93826479300,93826479300,1,158,1,158,158,780,780,780,258,158,3395294120,0,1,1989789969976290893,0,0,0,0,0,0,0
157,93593480185,93826481710,0,0,93832565638,93832565638,1,159,1,159,159,785,785,785,259,159,3395359656,0,1,10534545282385167327,0,0,0,0,0,0,0
158,93598480185,93832567617,0,0,93839814806,93839814806,1,160,1,160,160,790,790,790,260,160,3395163024,0,1,2248351418587925017,0,0,0,0,0,0,0
159,93603480185,93839816925,0,0,93846635118,93846635118,1,161,1,161,161,795,795,795,261,161,3395228560,0,1,5255378421394195943,0,0,0,0,0,0,0
160,93608480185,93846637298,0,0,93853046402,93853046402,1,162,1,162,162,800,800,800,262,162,3395031952,0,1,15993665879720474861,0,0,0,0,0,0,0
161,93613480185,93853048933,0,0,93860191520,93860191520,1,163,1,163,163,805,805,805,263,163,3395097488,0,1,294895197914585215,0,0,0,0,0,0,0
162,93618480185,93860194654,0,0,93866073795,93866073795,1,164,1,164,164,810,810,810,264,164,3394900888,0,1,2557139678826325553,0,0,0,0,0,0,0
163,93623480185,93866076849,0,0,93871945043,93871945043,1,165,1,165,165,815,815,815,265,165,3394966424,0,1,6204058126423719831,0,0,0,0,0,0,0
164,93628480185,93871949101,0,0,93878510147,93878510147,1,166,1,166,166,820,820,820,266,166,3394769816,0,1,58030852452067293,0,0,0,0,0,0,0
165,93633480185,93878512457,0,0,93884967335,93884967335,1,167,1,167,167,825,825,825,267,167,3394835352,0,1,3447802872035001583,0,0,0,0,0,0,0
166,93638480185,93884969715,0,0,93891309402,93891309402,1,168,1,168,168,830,830,830,268,168,3394638736,0,1,16131376759828312009,0,0,0,0,0,0,0
167,93643480185,93891311471,0,0,93898163866,93898163866,1,169,1,169,169,835,835,835,269,169,3394704272,0,1,10074603292115357687,0,0,0,0,0,0,0
168,93648480185,93898166407,0,0,93904918789,93904918789,1,170,1,170,170,840,840,840,270,170,3394507664,0,1,3176814492697332221,0,0,0,0,0,0,0
169,93653480185,93904920969,0,0,93910480809,93910480809,1,171,1,171,171,845,845,845,271,171,3394573200,0,1,486731023553406543,0,0,0,0,0,0,0
170,93658480185,93910482939,0,0,93916456358,93916456358,1,172,1,172,172,850,850,850,272,172,3394376584,0,1,4936940088095698641,0,0,0,0,0,0,0
171,93663480185,93916458297,0,0,93923358924,93923358924,1,173,1,173,173,855,855,855,273,173,3394442120,0,1,8896821457074463367,0,0,0,0,0,0,0
172,93668480185,93923361555,0,0,93929899258,93929899258,1,174,1,174,174,860,860,860,274,174,3394245512,0,1,14428838271158202765,0,0,0,0,0,0,0
173,93673480185,93929901206,0,0,93935506569,93935506569,1,175,1,175,175,865,865,865,275,175,3394311048,0,1,5664300004399008159,0,0,0,0,0,0,0
174,93678480185,93935508950,0,0,93941532360,93941532360,1,176,1,176,176,870,870,870,276,176,3394114448,0,1,6934027977979918841,0,0,0,0,0,0,0
175,93683480185,93941534620,0,0,93947561566,93947561566,1,177,1,177,177,875,875,875,277,177,3394179984,0,1,14035142752295561127,0,0,0,0,0,0,0
176,93688480185,93947564027,0,0,93954846893,93954846893,1,178,1,178,178,880,880,880,278,178,3393983376,0,1,640790222146283277,0,0,0,0,0,0,0
177,93693480185,93954849374,0,0,93960564089,93960564089,1,179,1,179,179,885,885,885,279,179,3394048912,0,1,14155834036161483295,0,0,0,0,0,0,0
